EXP,WKS,OCC,IND,SOUTH,SMSA,MS,FEM,UNION,ED,BLK,LWAGE,EXPSQ,YEAR,LOGWKS,ID,EXPB,WKSB,OCCB,INDB,SOUTHB,SMSAB,UNIONB,EXPSQB                    
10,48,1,0,0,1,1,0,0,12,0,6.9688500,100,6,3.8712010,285,8,48.2857143,.2857143,0,0,1,0,68             
11,48,0,0,0,1,1,0,0,12,0,6.9097500,121,7,3.8712010,285,8,48.2857143,.2857143,0,0,1,0,68             
11,47,1,1,0,0,1,0,1,10,0,5.9914600,121,1,3.8501476,286,14,47.7142857,1,1,0,0,.8571429,200           
12,48,1,1,0,0,1,0,1,10,0,6.3801200,144,2,3.8712010,286,14,47.7142857,1,1,0,0,.8571429,200           
13,48,1,1,0,0,1,0,1,10,0,6.5652600,169,3,3.8712010,286,14,47.7142857,1,1,0,0,.8571429,200           
14,49,1,1,0,0,1,0,1,10,0,6.7334000,196,4,3.8918203,286,14,47.7142857,1,1,0,0,.8571429,200           
15,48,1,1,0,0,1,0,0,10,0,6.7452400,225,5,3.8712010,286,14,47.7142857,1,1,0,0,.8571429,200           
16,48,1,1,0,0,1,0,1,10,0,6.8458800,256,6,3.8712010,286,14,47.7142857,1,1,0,0,.8571429,200           
17,46,1,1,0,0,1,0,1,10,0,6.7452400,289,7,3.8286414,286,14,47.7142857,1,1,0,0,.8571429,200           
15,41,1,1,1,0,1,0,1,10,0,6.5042900,225,1,3.7135721,287,18,43.2857143,1,1,1,0,1,328                  
16,42,1,1,1,0,1,0,1,10,0,6.4738900,256,2,3.7376696,287,18,43.2857143,1,1,1,0,1,328                  
17,47,1,1,1,0,1,0,1,10,0,6.5638600,289,3,3.8501476,287,18,43.2857143,1,1,1,0,1,328                  
18,47,1,1,1,0,1,0,1,10,0,6.7511000,324,4,3.8501476,287,18,43.2857143,1,1,1,0,1,328                  
19,48,1,1,1,0,1,0,1,10,0,6.8875500,361,5,3.8712010,287,18,43.2857143,1,1,1,0,1,328                  
20,38,1,1,1,0,1,0,1,10,0,6.9948500,400,6,3.6375862,287,18,43.2857143,1,1,1,0,1,328                  
21,40,1,1,1,0,1,0,1,10,0,7.0842300,441,7,3.6888795,287,18,43.2857143,1,1,1,0,1,328                  
13,49,1,0,1,1,1,0,0,12,0,6.8648500,169,1,3.8918203,288,16,48.2857143,.8571429,0,1,.7142857,0,260    
14,49,1,0,1,1,1,0,0,12,0,6.9057500,196,2,3.8918203,288,16,48.2857143,.8571429,0,1,.7142857,0,260    
15,49,1,0,1,1,1,0,0,12,0,7.0255400,225,3,3.8918203,288,16,48.2857143,.8571429,0,1,.7142857,0,260    
16,49,1,0,1,1,1,0,0,12,0,7.1507000,256,4,3.8918203,288,16,48.2857143,.8571429,0,1,.7142857,0,260    
17,49,1,0,1,1,1,0,0,12,0,7.2442300,289,5,3.8918203,288,16,48.2857143,.8571429,0,1,.7142857,0,260    
18,47,0,0,1,0,1,0,0,12,0,6.9594000,324,6,3.8501476,288,16,48.2857143,.8571429,0,1,.7142857,0,260    
19,46,1,0,1,0,1,0,0,12,0,7.4413200,361,7,3.8286414,288,16,48.2857143,.8571429,0,1,.7142857,0,260    
28,50,0,0,0,1,1,0,0,16,0,6.9057500,784,1,3.9120230,289,31,49.1428571,0,0,0,1,0,965                  
29,50,0,0,0,1,1,0,0,16,0,6.9057500,841,2,3.9120230,289,31,49.1428571,0,0,0,1,0,965                  
30,49,0,0,0,1,1,0,0,16,0,7.4673700,900,3,3.8918203,289,31,49.1428571,0,0,0,1,0,965                  
31,49,0,0,0,1,1,0,0,16,0,7.6962100,961,4,3.8918203,289,31,49.1428571,0,0,0,1,0,965                  
32,49,0,0,0,1,1,0,0,16,0,7.6009000,1024,5,3.8918203,289,31,49.1428571,0,0,0,1,0,965                 
33,49,0,0,0,1,1,0,0,16,0,7.9193600,1089,6,3.8918203,289,31,49.1428571,0,0,0,1,0,965                 
34,48,0,0,0,1,1,0,0,16,0,7.9193600,1156,7,3.8712010,289,31,49.1428571,0,0,0,1,0,965                 
4,50,0,0,1,1,1,0,0,13,0,6.2878600,16,1,3.9120230,290,7,49.7142857,0,0,1,1,0,53  
5,49,0,0,1,1,1,0,0,13,0,6.2045600,25,2,3.8918203,290,7,49.7142857,0,0,1,1,0,53  
6,51,0,0,1,1,1,0,0,13,0,6.2441700,36,3,3.9318256,290,7,49.7142857,0,0,1,1,0,53  
7,50,0,0,1,1,1,0,0,13,0,6.3279400,49,4,3.9120230,290,7,49.7142857,0,0,1,1,0,53  
8,50,0,0,1,1,1,0,0,13,0,6.5366900,64,5,3.9120230,290,7,49.7142857,0,0,1,1,0,53  
9,49,0,0,1,1,1,0,0,13,0,6.5510800,81,6,3.8918203,290,7,49.7142857,0,0,1,1,0,53  
10,49,0,0,1,1,1,0,0,13,0,6.6200700,100,7,3.8918203,290,7,49.7142857,0,0,1,1,0,53                    
36,49,1,1,0,0,1,0,0,12,0,6.8023900,1296,1,3.8918203,291,39,48,1,1,0,0,0,1525    
37,46,1,1,0,0,1,0,0,12,0,6.8297900,1369,2,3.8286414,291,39,48,1,1,0,0,0,1525    
38,50,1,1,0,0,1,0,0,12,0,6.9847200,1444,3,3.9120230,291,39,48,1,1,0,0,0,1525    
39,49,1,1,0,0,1,0,0,12,0,7.0030700,1521,4,3.8918203,291,39,48,1,1,0,0,0,1525    
40,48,1,1,0,0,1,0,0,12,0,6.7080800,1600,5,3.8712010,291,39,48,1,1,0,0,0,1525    
41,47,1,1,0,0,1,0,0,12,0,6.9613000,1681,6,3.8501476,291,39,48,1,1,0,0,0,1525    
42,47,1,1,0,0,1,0,0,12,0,6.9603500,1764,7,3.8501476,291,39,48,1,1,0,0,0,1525    
27,48,0,1,0,0,1,0,0,12,0,6.6160700,729,1,3.8712010,292,30,47.5714286,0,1,0,0,0,904                  
28,48,0,1,0,0,1,0,0,12,0,6.5764700,784,2,3.8712010,292,30,47.5714286,0,1,0,0,0,904                  
29,47,0,1,0,0,1,0,0,12,0,6.6846100,841,3,3.8501476,292,30,47.5714286,0,1,0,0,0,904                  
30,47,0,1,0,0,1,0,0,12,0,6.7428800,900,4,3.8501476,292,30,47.5714286,0,1,0,0,0,904                  
31,48,0,1,0,0,1,0,0,12,0,7.0361500,961,5,3.8712010,292,30,47.5714286,0,1,0,0,0,904                  
32,47,0,1,0,0,1,0,0,12,0,7.0246500,1024,6,3.8501476,292,30,47.5714286,0,1,0,0,0,904                 
33,48,0,1,0,0,1,0,0,12,0,7.2262100,1089,7,3.8712010,292,30,47.5714286,0,1,0,0,0,904                 
10,30,1,1,0,0,1,0,1,12,0,6.0661100,100,1,3.4011974,293,13,47.1428571,1,1,0,0,1,173                  
11,50,1,1,0,0,1,0,1,12,0,6.1882600,121,2,3.9120230,293,13,47.1428571,1,1,0,0,1,173                  
12,50,1,1,0,0,1,0,1,12,0,6.3117300,144,3,3.9120230,293,13,47.1428571,1,1,0,0,1,173                  
13,50,1,1,0,0,1,0,1,12,0,6.5567800,169,4,3.9120230,293,13,47.1428571,1,1,0,0,1,173                  
14,50,1,1,0,0,1,0,1,12,0,6.5539300,196,5,3.9120230,293,13,47.1428571,1,1,0,0,1,173                  
15,50,1,1,0,0,1,0,1,12,0,6.7522700,225,6,3.9120230,293,13,47.1428571,1,1,0,0,1,173                  
16,50,1,1,0,0,1,0,1,12,0,6.9216600,256,7,3.9120230,293,13,47.1428571,1,1,0,0,1,173                  
16,49,1,1,0,0,1,0,1,12,0,6.1964400,256,1,3.8918203,294,19,47,1,1,0,0,1,365      
17,48,1,1,0,0,1,0,1,12,0,6.2653000,289,2,3.8712010,294,19,47,1,1,0,0,1,365      
18,41,1,1,0,0,1,0,1,12,0,6.3647500,324,3,3.7135721,294,19,47,1,1,0,0,1,365      
19,49,1,1,0,0,1,0,1,12,0,6.4393500,361,4,3.8918203,294,19,47,1,1,0,0,1,365      
20,47,1,1,0,0,1,0,1,12,0,6.5439100,400,5,3.8501476,294,19,47,1,1,0,0,1,365      
21,48,1,1,0,0,1,0,1,12,0,6.6147300,441,6,3.8712010,294,19,47,1,1,0,0,1,365      
22,47,1,1,0,0,1,0,1,12,0,6.7165900,484,7,3.8501476,294,19,47,1,1,0,0,1,365      
22,48,0,0,0,1,0,1,1,12,0,6.3332800,484,1,3.8712010,295,25,47.2857143,0,0,0,1,1,629                  
23,48,0,0,0,1,0,1,1,12,0,6.6147300,529,2,3.8712010,295,25,47.2857143,0,0,0,1,1,629                  
24,48,0,0,0,1,0,1,1,12,0,6.7345900,576,3,3.8712010,295,25,47.2857143,0,0,0,1,1,629                  
25,46,0,0,0,1,0,1,1,12,0,6.7742200,625,4,3.8286414,295,25,47.2857143,0,0,0,1,1,629                  
26,47,0,0,0,1,0,1,1,12,0,6.8648500,676,5,3.8501476,295,25,47.2857143,0,0,0,1,1,629                  
27,47,0,0,0,1,0,1,1,12,0,6.9707300,729,6,3.8501476,295,25,47.2857143,0,0,0,1,1,629                  
28,47,0,0,0,1,0,1,1,12,0,7.0475200,784,7,3.8501476,295,25,47.2857143,0,0,0,1,1,629                  
30,50,1,1,0,0,1,0,1,8,0,6.4457200,900,1,3.9120230,296,33,47.4285714,1,1,0,.7142857,.7142857,1093    
31,47,1,1,0,0,1,0,0,8,0,6.3332800,961,2,3.8501476,296,33,47.4285714,1,1,0,.7142857,.7142857,1093    
32,48,1,1,0,1,1,0,0,8,0,6.3969300,1024,3,3.8712010,296,33,47.4285714,1,1,0,.7142857,.7142857,1093   
33,48,1,1,0,1,1,0,1,8,0,6.4815800,1089,4,3.8712010,296,33,47.4285714,1,1,0,.7142857,.7142857,1093   
34,39,1,1,0,1,1,0,1,8,0,6.5916700,1156,5,3.6635616,296,33,47.4285714,1,1,0,.7142857,.7142857,1093   
35,50,1,1,0,1,1,0,1,8,0,6.5930400,1225,6,3.9120230,296,33,47.4285714,1,1,0,.7142857,.7142857,1093   
36,50,1,1,0,1,0,0,1,8,0,6.7787800,1296,7,3.9120230,296,33,47.4285714,1,1,0,.7142857,.7142857,1093   
12,49,1,0,1,0,1,0,0,12,0,6.4297200,144,1,3.8918203,297,15,45.8571429,1,0,1,0,.7142857,229           
13,48,1,0,1,0,1,0,0,12,0,6.4313300,169,2,3.8712010,297,15,45.8571429,1,0,1,0,.7142857,229           
14,34,1,0,1,0,1,0,1,12,0,6.5944100,196,3,3.5263605,297,15,45.8571429,1,0,1,0,.7142857,229           
15,47,1,0,1,0,1,0,1,12,0,6.7117400,225,4,3.8501476,297,15,45.8571429,1,0,1,0,.7142857,229           
16,48,1,0,1,0,1,0,1,12,0,6.7452400,256,5,3.8712010,297,15,45.8571429,1,0,1,0,.7142857,229           
17,47,1,0,1,0,1,0,1,12,0,6.8773000,289,6,3.8501476,297,15,45.8571429,1,0,1,0,.7142857,229           
18,48,1,0,1,0,1,0,1,12,0,6.8023900,324,7,3.8712010,297,15,45.8571429,1,0,1,0,.7142857,229           
11,50,1,1,1,1,1,0,0,12,1,6.4922400,121,1,3.9120230,298,14,49.5714286,.5714286,1,1,1,0,200           
12,50,1,1,1,1,1,0,0,12,1,6.2146100,144,2,3.9120230,298,14,49.5714286,.5714286,1,1,1,0,200           
13,50,1,1,1,1,1,0,0,12,1,6.7274300,169,3,3.9120230,298,14,49.5714286,.5714286,1,1,1,0,200           
14,49,1,1,1,1,1,0,0,12,1,6.6656800,196,4,3.8918203,298,14,49.5714286,.5714286,1,1,1,0,200           
15,48,0,1,1,1,0,0,0,12,1,6.3099200,225,5,3.8712010,298,14,49.5714286,.5714286,1,1,1,0,200           
16,50,0,1,1,1,0,0,0,12,1,6.2146100,256,6,3.9120230,298,14,49.5714286,.5714286,1,1,1,0,200           
17,50,0,1,1,1,0,0,0,12,1,6.2146100,289,7,3.9120230,298,14,49.5714286,.5714286,1,1,1,0,200           
35,49,0,0,0,1,0,1,0,16,0,6.3099200,1225,1,3.8918203,299,38,49.7142857,0,0,0,1,0,1448                
36,50,0,0,0,1,0,1,0,16,0,6.3099200,1296,2,3.9120230,299,38,49.7142857,0,0,0,1,0,1448                
37,49,0,0,0,1,0,1,0,16,0,6.3099200,1369,3,3.8918203,299,38,49.7142857,0,0,0,1,0,1448                
38,50,0,0,0,1,0,1,0,16,0,6.3099200,1444,4,3.9120230,299,38,49.7142857,0,0,0,1,0,1448                
39,50,0,0,0,1,0,1,0,16,0,6.5510800,1521,5,3.9120230,299,38,49.7142857,0,0,0,1,0,1448                
40,50,0,0,0,1,0,1,0,16,0,6.6200700,1600,6,3.9120230,299,38,49.7142857,0,0,0,1,0,1448                
41,50,0,0,0,1,0,1,0,16,0,6.7452400,1681,7,3.9120230,299,38,49.7142857,0,0,0,1,0,1448                
33,51,1,0,0,0,1,0,0,12,0,6.1463300,1089,1,3.9318256,300,36,49,.8571429,0,0,0,0,1300                 
34,51,1,0,0,0,1,0,0,12,0,6.2538300,1156,2,3.9318256,300,36,49,.8571429,0,0,0,0,1300                 
35,51,1,0,0,0,1,0,0,12,0,6.3099200,1225,3,3.9318256,300,36,49,.8571429,0,0,0,0,1300                 
36,47,1,0,0,0,1,0,0,12,0,6.3508900,1296,4,3.8501476,300,36,49,.8571429,0,0,0,0,1300                 
37,49,1,0,0,0,1,0,0,12,0,6.4614700,1369,5,3.8918203,300,36,49,.8571429,0,0,0,0,1300                 
38,47,0,0,0,0,1,0,0,12,0,6.5027900,1444,6,3.8501476,300,36,49,.8571429,0,0,0,0,1300                 
39,47,1,0,0,0,1,0,0,12,0,6.5971500,1521,7,3.8501476,300,36,49,.8571429,0,0,0,0,1300                 
9,49,0,1,0,1,1,0,0,14,0,6.5366900,81,1,3.8918203,301,12,47.8571429,0,1,0,1,0,148                    
10,49,0,1,0,1,1,0,0,14,0,6.5510800,100,2,3.8918203,301,12,47.8571429,0,1,0,1,0,148                  
11,49,0,1,0,1,1,0,0,14,0,6.6592900,121,3,3.8918203,301,12,47.8571429,0,1,0,1,0,148                  
12,48,0,1,0,1,1,0,0,14,0,6.8297900,144,4,3.8712010,301,12,47.8571429,0,1,0,1,0,148                  
13,46,0,1,0,1,1,0,0,14,0,6.8564600,169,5,3.8286414,301,12,47.8571429,0,1,0,1,0,148                  
14,46,0,1,0,1,1,0,0,14,0,6.9565500,196,6,3.8286414,301,12,47.8571429,0,1,0,1,0,148                  
15,48,0,1,0,1,1,0,0,14,0,7.1309000,225,7,3.8712010,301,12,47.8571429,0,1,0,1,0,148                  
11,36,0,0,0,1,1,0,1,17,0,6.2245600,121,1,3.5835189,302,14,36.1428571,0,0,0,1,1,200                  
12,36,0,0,0,1,1,0,1,17,0,6.3099200,144,2,3.5835189,302,14,36.1428571,0,0,0,1,1,200                  
13,37,0,0,0,1,1,0,1,17,0,6.4769700,169,3,3.6109179,302,14,36.1428571,0,0,0,1,1,200                  
14,38,0,0,0,1,1,0,1,17,0,6.6783400,196,4,3.6375862,302,14,36.1428571,0,0,0,1,1,200                  
15,35,0,0,0,1,1,0,1,17,0,6.7799200,225,5,3.5553481,302,14,36.1428571,0,0,0,1,1,200                  
16,35,0,0,0,1,1,0,1,17,0,6.8046100,256,6,3.5553481,302,14,36.1428571,0,0,0,1,1,200                  
17,36,0,0,0,1,1,0,1,17,0,6.8564600,289,7,3.5835189,302,14,36.1428571,0,0,0,1,1,200                  
2,50,1,1,1,1,1,0,0,13,0,5.7525700,4,1,3.9120230,303,5,49.4285714,1,1,1,1,0,29   
3,50,1,1,1,1,1,0,0,13,0,5.8579300,9,2,3.9120230,303,5,49.4285714,1,1,1,1,0,29   
4,49,1,1,1,1,1,0,0,13,0,6.0753500,16,3,3.8918203,303,5,49.4285714,1,1,1,1,0,29  
5,49,1,1,1,1,1,0,0,13,0,8.5171900,25,4,3.8918203,303,5,49.4285714,1,1,1,1,0,29  
6,51,1,1,1,1,1,0,0,13,0,6.5147100,36,5,3.9318256,303,5,49.4285714,1,1,1,1,0,29  
7,49,1,1,1,1,1,0,0,13,0,6.5861700,49,6,3.8918203,303,5,49.4285714,1,1,1,1,0,29  
8,48,1,1,1,1,1,0,0,13,0,6.7031900,64,7,3.8712010,303,5,49.4285714,1,1,1,1,0,29  
11,50,1,0,1,1,1,0,1,9,0,6.1633100,121,1,3.9120230,304,14,50.8571429,1,0,1,1,.8571429,200            
12,51,1,0,1,1,1,0,1,9,0,6.2634000,144,2,3.9318256,304,14,50.8571429,1,0,1,1,.8571429,200            
13,51,1,0,1,1,1,0,1,9,0,6.3543700,169,3,3.9318256,304,14,50.8571429,1,0,1,1,.8571429,200            
14,51,1,0,1,1,1,0,1,9,0,6.4377500,196,4,3.9318256,304,14,50.8571429,1,0,1,1,.8571429,200            
15,51,1,0,1,1,1,0,1,9,0,6.4769700,225,5,3.9318256,304,14,50.8571429,1,0,1,1,.8571429,200            
16,51,1,0,1,1,1,0,1,9,0,6.5510800,256,6,3.9318256,304,14,50.8571429,1,0,1,1,.8571429,200            
17,51,1,0,1,1,1,0,0,9,0,6.4085300,289,7,3.9318256,304,14,50.8571429,1,0,1,1,.8571429,200            
18,50,0,0,0,1,1,0,0,16,0,6.9057500,324,1,3.9120230,305,21,48.8571429,0,0,0,1,0,445                  
19,49,0,0,0,1,1,0,0,16,0,6.9057500,361,2,3.8918203,305,21,48.8571429,0,0,0,1,0,445                  
20,49,0,0,0,1,1,0,0,16,0,7.2513400,400,3,3.8918203,305,21,48.8571429,0,0,0,1,0,445                  
21,49,0,0,0,1,1,0,0,16,0,7.2513400,441,4,3.8918203,305,21,48.8571429,0,0,0,1,0,445                  
22,50,0,0,0,1,1,0,0,16,0,6.9077600,484,5,3.9120230,305,21,48.8571429,0,0,0,1,0,445                  
23,47,0,0,0,1,1,0,0,16,0,7.2363400,529,6,3.8501476,305,21,48.8571429,0,0,0,1,0,445                  
24,48,0,0,0,1,1,0,0,16,0,7.2724000,576,7,3.8712010,305,21,48.8571429,0,0,0,1,0,445                  
18,50,1,0,0,0,1,0,0,12,0,6.4952700,324,1,3.9120230,306,21,49.4285714,.8571429,0,0,0,0,445           
19,50,1,0,0,0,1,0,0,12,0,6.6039400,361,2,3.9120230,306,21,49.4285714,.8571429,0,0,0,0,445           
20,50,0,0,0,0,1,0,0,12,0,6.7007300,400,3,3.9120230,306,21,49.4285714,.8571429,0,0,0,0,445           
21,49,1,0,0,0,1,0,0,12,0,6.5861700,441,4,3.8918203,306,21,49.4285714,.8571429,0,0,0,0,445           
22,49,1,0,0,0,1,0,0,12,0,6.4183600,484,5,3.8918203,306,21,49.4285714,.8571429,0,0,0,0,445           
23,49,1,0,0,0,1,0,0,12,0,6.2146100,529,6,3.8918203,306,21,49.4285714,.8571429,0,0,0,0,445           
24,49,1,0,0,0,1,0,0,12,0,6.6200700,576,7,3.8918203,306,21,49.4285714,.8571429,0,0,0,0,445           
3,47,1,1,0,0,1,0,1,8,0,6.4504700,9,1,3.8501476,307,6,49,1,1,0,0,1,40            
4,52,1,1,0,0,1,0,1,8,0,6.6720300,16,2,3.9512437,307,6,49,1,1,0,0,1,40           
5,50,1,1,0,0,1,0,1,8,0,6.5638600,25,3,3.9120230,307,6,49,1,1,0,0,1,40           
6,47,1,1,0,0,1,0,1,8,0,6.6066500,36,4,3.8501476,307,6,49,1,1,0,0,1,40           
7,49,1,1,0,0,1,0,1,8,0,6.8351800,49,5,3.8918203,307,6,49,1,1,0,0,1,40           
8,47,1,1,0,0,1,0,1,8,0,6.8617100,64,6,3.8501476,307,6,49,1,1,0,0,1,40           
9,51,1,1,0,0,1,0,1,8,0,7.0698700,81,7,3.9318256,307,6,49,1,1,0,0,1,40           
27,46,1,1,0,1,1,0,1,11,0,6.4815800,729,1,3.8286414,308,30,44.8571429,1,1,0,1,1,904                  
28,48,1,1,0,1,1,0,1,11,0,6.5539300,784,2,3.8712010,308,30,44.8571429,1,1,0,1,1,904                  
29,46,1,1,0,1,1,0,1,11,0,6.6187400,841,3,3.8286414,308,30,44.8571429,1,1,0,1,1,904                  
30,46,1,1,0,1,1,0,1,11,0,6.7569300,900,4,3.8286414,308,30,44.8571429,1,1,0,1,1,904                  
31,46,1,1,0,1,1,0,1,11,0,6.8762600,961,5,3.8286414,308,30,44.8571429,1,1,0,1,1,904                  
32,40,1,1,0,1,1,0,1,11,0,6.9902600,1024,6,3.6888795,308,30,44.8571429,1,1,0,1,1,904                 
33,42,1,1,0,1,1,0,1,11,0,7.0749600,1089,7,3.7376696,308,30,44.8571429,1,1,0,1,1,904                 
18,48,1,1,0,0,1,0,1,9,0,6.0038900,324,1,3.8712010,309,21,43.7142857,1,1,0,0,.2857143,445            
19,44,1,1,0,0,1,0,1,9,0,6.1092500,361,2,3.7841896,309,21,43.7142857,1,1,0,0,.2857143,445            
20,41,1,1,0,0,1,0,0,9,0,6.2344100,400,3,3.7135721,309,21,43.7142857,1,1,0,0,.2857143,445            
21,33,1,1,0,0,1,0,0,9,0,6.0354800,441,4,3.4965076,309,21,43.7142857,1,1,0,0,.2857143,445            
22,51,1,1,0,0,1,0,0,9,0,6.1158900,484,5,3.9318256,309,21,43.7142857,1,1,0,0,.2857143,445            
23,38,1,1,0,0,1,0,0,9,0,6.1944100,529,6,3.6375862,309,21,43.7142857,1,1,0,0,.2857143,445            
24,51,1,1,0,0,1,0,0,9,0,6.2709900,576,7,3.9318256,309,21,43.7142857,1,1,0,0,.2857143,445            
13,50,1,1,0,0,1,0,1,12,0,6.3315000,169,1,3.9120230,310,16,47.1428571,1,1,0,0,1,260                  
14,49,1,1,0,0,1,0,1,12,0,6.3935900,196,2,3.8918203,310,16,47.1428571,1,1,0,0,1,260                  
15,36,1,1,0,0,1,0,1,12,0,6.4846400,225,3,3.5835189,310,16,47.1428571,1,1,0,0,1,260                  
16,49,1,1,0,0,1,0,1,12,0,6.5694800,256,4,3.8918203,310,16,47.1428571,1,1,0,0,1,260                  
17,49,1,1,0,0,1,0,1,12,0,6.7031900,289,5,3.8918203,310,16,47.1428571,1,1,0,0,1,260                  
18,49,1,1,0,0,1,0,1,12,0,6.7901000,324,6,3.8918203,310,16,47.1428571,1,1,0,0,1,260                  
19,48,1,1,0,0,1,0,1,12,0,6.8762600,361,7,3.8712010,310,16,47.1428571,1,1,0,0,1,260                  
5,50,1,0,1,0,1,0,0,12,0,6.4118200,25,1,3.9120230,311,8,46,1,0,1,0,.7142857,68   
6,50,1,0,1,0,1,0,0,12,0,6.5652600,36,2,3.9120230,311,8,46,1,0,1,0,.7142857,68   
7,33,1,0,1,0,1,0,1,12,0,6.5998700,49,3,3.4965076,311,8,46,1,0,1,0,.7142857,68   
8,49,1,0,1,0,1,0,1,12,0,6.6908400,64,4,3.8918203,311,8,46,1,0,1,0,.7142857,68   
9,49,1,0,1,0,1,0,1,12,0,6.8405500,81,5,3.8918203,311,8,46,1,0,1,0,.7142857,68   
10,42,1,0,1,0,1,0,1,12,0,6.9373100,100,6,3.7376696,311,8,46,1,0,1,0,.7142857,68 
11,49,1,0,1,0,1,0,1,12,0,7.0361500,121,7,3.8918203,311,8,46,1,0,1,0,.7142857,68 
14,36,1,1,0,1,1,0,1,14,0,6.5750800,196,1,3.5835189,312,17,46.7142857,.2857143,1,0,1,1,293           
15,49,0,1,0,1,1,0,1,14,0,6.6515700,225,2,3.8918203,312,17,46.7142857,.2857143,1,0,1,1,293           
16,47,0,1,0,1,1,0,1,14,0,6.7557700,256,3,3.8501476,312,17,46.7142857,.2857143,1,0,1,1,293           
17,49,0,1,0,1,1,0,1,14,0,6.8405500,289,4,3.8918203,312,17,46.7142857,.2857143,1,0,1,1,293           
18,48,0,1,0,1,1,0,1,14,0,6.9067500,324,5,3.8712010,312,17,46.7142857,.2857143,1,0,1,1,293           
19,49,1,1,0,1,1,0,1,14,0,6.6833600,361,6,3.8918203,312,17,46.7142857,.2857143,1,0,1,1,293           
20,49,0,1,0,1,1,0,1,14,0,7.0613300,400,7,3.8918203,312,17,46.7142857,.2857143,1,0,1,1,293           
8,50,0,0,0,0,1,0,0,16,0,6.2225800,64,1,3.9120230,313,11,48.7142857,0,0,0,0,0,125                    
9,50,0,0,0,0,1,0,0,16,0,6.3456400,81,2,3.9120230,313,11,48.7142857,0,0,0,0,0,125                    
10,50,0,0,0,0,1,0,0,16,0,6.4297200,100,3,3.9120230,313,11,48.7142857,0,0,0,0,0,125                  
11,49,0,0,0,0,1,0,0,16,0,6.4922400,121,4,3.8918203,313,11,48.7142857,0,0,0,0,0,125                  
12,48,0,0,0,0,1,0,0,16,0,6.6359500,144,5,3.8712010,313,11,48.7142857,0,0,0,0,0,125                  
13,48,0,0,0,0,1,0,0,16,0,6.6592900,169,6,3.8712010,313,11,48.7142857,0,0,0,0,0,125                  
14,46,0,0,0,0,1,0,0,16,0,7.1309000,196,7,3.8286414,313,11,48.7142857,0,0,0,0,0,125                  
10,49,1,1,0,0,1,0,0,12,0,6.3026200,100,1,3.8918203,314,13,48.8571429,1,.1428571,0,0,.8571429,173    
11,50,1,0,0,0,1,0,1,12,0,6.3561100,121,2,3.9120230,314,13,48.8571429,1,.1428571,0,0,.8571429,173    
12,44,1,0,0,0,1,0,1,12,0,6.4151000,144,3,3.7841896,314,13,48.8571429,1,.1428571,0,0,.8571429,173    
13,50,1,0,0,0,1,0,1,12,0,6.4922400,169,4,3.9120230,314,13,48.8571429,1,.1428571,0,0,.8571429,173    
14,50,1,0,0,0,1,0,1,12,0,6.6240700,196,5,3.9120230,314,13,48.8571429,1,.1428571,0,0,.8571429,173    
15,49,1,0,0,0,1,0,1,12,0,6.7957100,225,6,3.8918203,314,13,48.8571429,1,.1428571,0,0,.8571429,173    
16,50,1,0,0,0,1,0,1,12,0,6.9754100,256,7,3.9120230,314,13,48.8571429,1,.1428571,0,0,.8571429,173    
10,36,0,0,0,1,1,0,0,17,0,5.7071100,100,1,3.5835189,315,13,42.8571429,0,0,0,.1428571,0,173           
11,47,0,0,0,0,1,0,0,17,0,6.3969300,121,2,3.8501476,315,13,42.8571429,0,0,0,.1428571,0,173           
12,36,0,0,0,0,1,0,0,17,0,6.3969300,144,3,3.5835189,315,13,42.8571429,0,0,0,.1428571,0,173           
13,47,0,0,0,0,1,0,0,17,0,6.6346300,169,4,3.8501476,315,13,42.8571429,0,0,0,.1428571,0,173           
14,48,0,0,0,0,1,0,0,17,0,6.6200700,196,5,3.8712010,315,13,42.8571429,0,0,0,.1428571,0,173           
15,38,0,0,0,0,1,0,0,17,0,6.6846100,225,6,3.6375862,315,13,42.8571429,0,0,0,.1428571,0,173           
16,48,0,0,0,0,1,0,0,17,0,6.8297900,256,7,3.8712010,315,13,42.8571429,0,0,0,.1428571,0,173           
30,51,0,1,0,0,1,0,0,17,0,6.9057500,900,1,3.9318256,316,33,50.1428571,0,1,0,.1428571,0,1093          
31,52,0,1,0,1,1,0,0,17,0,6.9057500,961,2,3.9512437,316,33,50.1428571,0,1,0,.1428571,0,1093          
32,49,0,1,0,0,1,0,0,17,0,7.6732200,1024,3,3.8918203,316,33,50.1428571,0,1,0,.1428571,0,1093         
33,50,0,1,0,0,1,0,0,17,0,7.7514800,1089,4,3.9120230,316,33,50.1428571,0,1,0,.1428571,0,1093         
34,49,0,1,0,0,1,0,0,17,0,7.8188300,1156,5,3.8918203,316,33,50.1428571,0,1,0,.1428571,0,1093         
35,50,0,1,0,0,1,0,0,17,0,7.6009000,1225,6,3.9120230,316,33,50.1428571,0,1,0,.1428571,0,1093         
36,50,0,1,0,0,1,0,0,17,0,7.9039700,1296,7,3.9120230,316,33,50.1428571,0,1,0,.1428571,0,1093         
12,43,1,0,0,0,1,0,0,12,0,5.9914600,144,1,3.7612001,317,15,41.2857143,1,.1428571,0,0,0,229           
13,51,1,0,0,0,1,0,0,12,0,5.9026300,169,2,3.9318256,317,15,41.2857143,1,.1428571,0,0,0,229           
